YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
Colleen Vlogs,I RUINED OUR ROMANTIC VACATION. :(,2020-01-03 21:19:35+00:00,848,609319,24605,1133,296,83.125,0.012030075187969926,4.272638798396242
Colleen Vlogs,Colleen Ballinger being a Musical Theater Nerd for 13 Minutes Straight,2020-01-04 07:47:10+00:00,837,398649,25077,2834,206,121.73300970873787,0.008214698727918012,7.053071749835067
Colleen Vlogs,I SURPRISED MY ENTIRE FAMILY WITH A HAWAIIAN VACATION! // Hawaii Day 1,2020-01-06 18:00:19+00:00,541,1520284,43536,1434,503,86.55268389662028,0.011553656743844174,2.9910858760599996
Colleen Vlogs,WE DRANK TOO MUCH IN HAWAII! // Hawaii Day 2,2020-01-07 18:11:54+00:00,672,1244336,37710,1446,352,107.13068181818181,0.009334394059931053,3.175026680896478
Colleen Vlogs,My Dad Went To The Hospital In Hawaii... // Hawaii Day 3,2020-01-08 22:53:21+00:00,614,855007,29354,1019,262,112.0381679389313,0.008925529740410165,3.583011601074611
Colleen Vlogs,Look What My Husband Did To My Foot! // Hawaii Day 4,2020-01-11 02:05:03+00:00,604,712551,27098,737,193,140.40414507772022,0.007122296848475903,3.933472832120087
Colleen Vlogs,DRINKING MY BABY'S MILK! // Hawaii Day 5,2020-01-13 03:27:27+00:00,720,413774,20040,1146,263,76.1977186311787,0.01312375249500998,5.18374764968316
Colleen Vlogs,I Don't Want To Say Goodbye :( // Hawaii Day 6,2020-01-13 20:12:52+00:00,602,582198,24704,847,154,160.41558441558442,0.00623380829015544,4.415164600359328
Colleen Vlogs,PARTY IN NEW ORLEANS AND NASHVILLE!,2020-02-03 17:00:02+00:00,650,207918,10622,451,92,115.45652173913044,0.008661269064206363,5.369905443492145
Colleen Vlogs,GOING ON TOUR WITH MY BABY!,2020-02-13 20:19:42+00:00,811,358047,14888,617,118,126.16949152542372,0.007925846319183236,4.363393632679508
Colleen Vlogs,MY DAILY ROUTINE! I eat a lot...,2020-03-02 22:44:58+00:00,690,716497,26904,1580,324,83.03703703703704,0.012042818911685994,4.020672801142224
Colleen Vlogs,MAKING TIK TOKS WITH MY FAMILY!,2020-03-04 00:15:49+00:00,651,450513,17777,1995,170,104.57058823529412,0.009562918377679024,4.426509334913754
Colleen Vlogs,I'm nervous...,2020-03-05 02:14:39+00:00,861,347008,17076,1319,164,104.1219512195122,0.009604122745373624,5.348291682036149
Colleen Vlogs,Leaving my baby for the first time... 😭,2020-03-06 03:07:59+00:00,635,332902,18055,1133,183,98.66120218579235,0.010135696482968706,5.818829565457703
Colleen Vlogs,Dealing with mom guilt.,2020-03-08 03:39:39+00:00,1739,420002,24141,3366,423,57.0709219858156,0.017522057909780044,6.649968333484126
