YouTuber_Name,Title,Date,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
squizzy,"ethan, you have to save the redfield bloodline",2021-06-10 21:00:23+00:00,1078712,81432,1830,1214,67.07742998352553,0.014908144218489046,7.831191272554676
squizzy,what my fbi agent hears in my discord calls,2021-06-23 21:00:12+00:00,5207029,407702,6592,2200,185.3190909090909,0.005396098130497275,7.9986879274150375
squizzy,IT'S MY BIRTHDAY,2021-06-27 21:00:10+00:00,732608,90212,9900,588,153.42176870748298,0.006517979869640402,13.745413645496637
squizzy,me and my fbi agent are now best friends,2021-07-10 21:00:03+00:00,1529703,128699,2440,699,184.11874105865522,0.005431277632304835,8.618535754979888
squizzy,twitch streamer breaks TOS and gets away with it,2021-07-23 21:00:08+00:00,588235,59311,2186,765,77.53071895424837,0.012898113334794558,10.584545292272646
squizzy,what the dog doin,2021-08-09 21:00:11+00:00,2261112,134038,8438,3193,41.978703413717504,0.02382160282904848,6.442361103740106
squizzy,king shark,2021-08-18 21:00:17+00:00,875122,91106,2683,703,129.59601706970128,0.007716286523390336,10.797580223100322
squizzy,mason jar,2021-08-23 21:00:00+00:00,1043672,73670,2602,613,120.1794453507341,0.008320890457445364,7.366778068205336
squizzy,your life in regular show pacing,2021-09-07 21:00:23+00:00,1182059,94161,1188,533,176.6622889305816,0.005660517624069413,8.111439445915982
squizzy,a new member has joined your friend group,2021-09-17 21:00:03+00:00,792272,73159,903,545,134.23669724770642,0.007449527740947799,9.416841690732475
squizzy,i can't stop watching it help me,2021-09-24 21:00:19+00:00,5601342,345208,13591,11670,29.580805484147387,0.03380570554564205,6.613932875371652
squizzy,twitch did an oopsie,2021-10-08 21:42:55+00:00,931162,81839,1341,591,138.47546531302876,0.007221495863830203,8.996393753181508
squizzy,life as a korean after squid game,2021-10-21 21:00:11+00:00,823066,81945,2170,1110,73.82432432432432,0.013545670876807615,10.354576668213728
squizzy,halloween party goes horribly wrong,2021-10-30 21:00:05+00:00,619986,66616,965,220,302.8,0.0033025099075297227,10.935892100789372
squizzy,how nft bros want society to work,2021-11-11 17:47:18+00:00,1456262,114197,3159,1025,111.41170731707317,0.00897571740063224,8.129100395395882
squizzy,you should watch arcane,2021-11-30 21:00:24+00:00,3661705,327611,5625,1892,173.1559196617336,0.005775141860316046,9.152239189120916
squizzy,bring back the dislike button,2021-12-14 21:00:32+00:00,1209485,182649,3812,5007,36.47872977831037,0.02741323522165465,15.8305394444743
squizzy,pov: drawing,2021-12-22 20:00:09+00:00,2452490,226999,9940,1721,131.89947704822777,0.00758153119617267,9.731334276592362
squizzy,ANIMATED MEME COMPILATION 3,2022-01-01 20:00:08+00:00,497454,47274,1124,447,105.75838926174497,0.009455514659220713,9.818998339544963
squizzy,five night at feddys,2022-01-16 17:48:21+00:00,1543819,113959,1767,296,384.9966216216216,0.0025974253898331857,7.515259236996047
squizzy,all of fnaf lore explained,2022-02-02 19:00:31+00:00,5635422,515134,7083,3779,136.31489812119608,0.007335955304833305,9.333746434605962
squizzy,something i dont understand about tiktok,2022-02-25 21:00:09+00:00,1085627,130893,5362,923,141.81256771397616,0.007051561198841802,12.63583164383347
squizzy,i like elden ring,2022-03-11 21:00:16+00:00,1191443,82617,776,714,115.71008403361344,0.008642289117251897,7.059255037798703
squizzy,justice,2022-03-18 21:00:48+00:00,815867,68050,685,456,149.23245614035088,0.006700955180014695,8.480671481994001
squizzy,there is no jumpscare in this video,2022-04-01 20:00:01+00:00,612600,53406,1870,473,112.9090909090909,0.008856682769726247,9.100391772771792
squizzy,you won't last 30 seconds playing this game,2022-04-22 20:00:02+00:00,1316461,100959,2155,1551,65.09284332688588,0.015362671975752534,7.950482391806518
squizzy,my address got leaked (ft. NEVERCAKE),2022-05-06 20:00:00+00:00,923915,53650,1758,1095,48.99543378995434,0.020410065237651445,6.115605872834622
squizzy,the plane ride that traumatized me,2022-06-05 20:35:19+00:00,1456669,110927,8096,4224,26.261126893939394,0.03807909706383478,8.46087889561733
squizzy,gaining sentience,2022-07-08 19:00:17+00:00,1510681,89361,21127,21187,4.217727851984708,0.23709448193283422,8.716267696489199
