YouTuber_Name,Title,Date,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
MrBeast,"How I Gained 15,000,000 Subscribers In 1 Year",2020-01-03 21:10:01+00:00,19772154,895963,39628,7990,112.13554443053818,0.008917778970783392,4.772272156083753
MrBeast,"$60,000 Extreme Hide And Seek - Challenge",2020-01-17 21:00:01+00:00,178451069,2984084,50581,44496,67.0640956490471,0.014911108400433769,1.725493165860497
MrBeast,"Get Every Boy Scout Badge, Win $10,000",2020-01-25 21:00:01+00:00,131066191,2314162,45777,49981,46.300834317040476,0.02159788294855762,1.8387045367023749
MrBeast,I Gave My Credit Card To Random People,2020-02-01 21:00:01+00:00,201727907,4128791,97384,55387,74.54440572697564,0.013414822886409121,2.122444070170222
MrBeast,"Lambo Race, Winner Keeps Lambo",2020-02-08 21:00:02+00:00,151985840,2758355,54929,55347,49.837479899542885,0.020065220031504283,1.887433066133003
MrBeast,"I Ate A $70,000 Golden Pizza",2020-02-29 21:00:22+00:00,284538514,4467222,110403,93090,47.98820496293909,0.02083845396535028,1.6415053745588901
MrBeast,Anything You Can Fit In The Circle I’ll Pay For,2020-03-07 21:00:00+00:00,332879001,5319589,113176,75804,70.17557120996254,0.014249973071227872,1.6548262231777127
MrBeast,"$70,000 Extreme Hide And Seek - Challenge",2020-03-13 20:00:04+00:00,161670066,2808541,66987,43398,64.71590856721508,0.015452151134699476,1.80548327357026
MrBeast,I Ran A Marathon In The World's Largest Shoes,2020-03-21 20:00:02+00:00,188310210,3535869,70277,53974,65.51059769518658,0.015264705790853678,1.9436651894764494
MrBeast,"Giving $1,000,000 Of Food To People In Need",2020-03-27 20:00:05+00:00,68996294,1954193,64731,20029,97.56817614459034,0.01024924354963916,2.9551630700628646
MrBeast,I Spent 24 Hours In A Doomsday Bunker,2020-04-11 20:00:00+00:00,228983584,3428296,79121,60909,56.28554072468765,0.017766552246363792,1.5583326706948564
MrBeast,Videos I Could Not Upload...,2020-04-30 20:00:08+00:00,174772031,4131714,65568,50545,81.74327826689088,0.012233421771206817,2.430495872649097
MrBeast,"I Gave $200,000 To People Who Lost Their Jobs (Corona Virus)",2020-05-07 19:59:59+00:00,47362622,1402389,63361,13714,102.2596616596179,0.009779027074513563,3.1236953055512844
MrBeast,If You Click This Video I'll Give My Friend .001$,2020-05-23 21:01:02+00:00,228439064,7543906,168853,71208,105.94183237838445,0.009439142004155406,3.407458804856599
MrBeast,I Spent 50 Hours In Solitary Confinement,2020-05-30 20:10:08+00:00,341121557,5098496,116624,125584,40.598292776149826,0.024631577626029324,1.565630752558977
MrBeast,I Built The World's Largest Lego Tower,2020-06-06 20:00:01+00:00,218535348,3643325,76867,76712,47.493547293774114,0.021055491892707896,1.7374324267211911
MrBeast,"Would You Rather Have $100,000 OR This Mystery Key?",2020-06-13 20:00:01+00:00,283160013,4248800,121080,77295,54.96862668995407,0.01819219544341932,1.5705519126388796
MrBeast,I Broke Into A House,2020-06-25 20:00:00+00:00,210160121,3965152,197704,58309,68.00240100156066,0.014705363123532213,2.0085470925285582
MrBeast,"$1 vs $100,000 Firework!",2020-07-03 21:00:20+00:00,263495624,5533070,181750,126091,43.88156172922731,0.02278861463888944,2.2167013293549043
MrBeast,I Adopted EVERY Dog In A Dog Shelter,2020-07-23 20:00:11+00:00,277832837,5004920,207113,59212,84.52543403364183,0.011830758533602935,1.8972721356187283
MrBeast,I Ate The World’s Largest Slice Of Pizza,2020-08-01 20:00:02+00:00,328606974,4901940,137483,99058,49.48555391790668,0.02020791768157097,1.5637163561842118
MrBeast,"I Spent $1,000,000 On Lottery Tickets and WON",2020-08-08 20:00:02+00:00,151422154,3406140,84908,61342,55.52704509145447,0.018009242133323937,2.3460173469728876
MrBeast,I Bought A Private Island,2020-08-13 20:00:07+00:00,185191943,4003370,126961,60563,66.10257087660783,0.015128004656077255,2.263000178144899
MrBeast,"Last To Leave $800,000 Island Keeps It",2020-08-15 20:00:02+00:00,295071936,5891239,224102,107745,54.67760916979906,0.01828902205461364,2.109006394969395
MrBeast,Would YOU Rather Have A Lamborghini or This House?,2020-08-22 20:00:01+00:00,232867178,4168087,150754,54955,75.84545537257756,0.013184705597555905,1.878236356692569
MrBeast,"Get This Random Person 1,000,000 Subscribers",2020-09-05 20:00:17+00:00,87743337,2647842,119684,34812,76.0611857980007,0.013147310149170532,3.193790088015458
MrBeast,Why I Haven’t Been Uploading,2020-09-17 20:00:05+00:00,59346488,2784035,94157,25031,111.22348288122728,0.008990907082705498,4.891987879720869
MrBeast,"I Gave My 40,000,000th Subscriber 40 Cars",2020-09-19 20:00:02+00:00,211788998,4875003,184724,73726,66.12325366899059,0.01512327274465267,2.4238525364759504
MrBeast,"Would You Rather Have A Giant Diamond or $100,000?",2020-09-26 20:40:02+00:00,206084471,3080597,71570,53370,57.72151021172944,0.017324564037425213,1.5554481055489133
MrBeast,Hi Me In 5 Years,2020-10-04 20:00:54+00:00,147126778,7340986,261330,42136,174.22123599772166,0.0057398284099710855,5.195826418491949
MrBeast,I Filled My Brother’s House With Slime & Bought Him A New One,2020-10-10 20:00:31+00:00,259762261,4123495,115920,91432,45.09903534867443,0.02217342327321847,1.6672348721202424
MrBeast,I Uber’d People And Let Them Keep The Car,2020-10-24 20:00:01+00:00,153262389,4222649,85515,40842,103.38986827285638,0.00967212761467979,2.8376211726674834
MrBeast,I Survived 24 Hours Straight In Ice,2020-10-29 20:17:44+00:00,183083587,4261118,192792,63899,66.6852063412573,0.01499582973294802,2.4676209779525458
MrBeast,"Press This Button To Win $100,000!",2020-11-14 21:00:02+00:00,359813547,4842680,92461,116370,41.614505456732836,0.02403008251629263,1.4039246276627824
MrBeast,"Steal This $100,000 Diamond, You Keep It",2020-11-28 21:00:04+00:00,230980045,3694044,92279,93326,39.58215288344084,0.025263911312372024,1.6796468283656278
MrBeast,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2020-12-15 21:00:11+00:00,240758476,7063778,184991,75575,93.46712537214687,0.01069894891940262,3.042195698231617
MrBeast,I Opened A Restaurant That Pays You To Eat At It,2020-12-19 22:00:03+00:00,204590352,5184659,724357,58105,89.22913690732295,0.011207101566371096,2.9166189615823135
MrBeast,"I Put 1,000,000,000 Christmas Lights On A House (World Record)",2020-12-23 21:00:06+00:00,134403517,3004210,105903,46224,64.9924281758394,0.015386407741136605,2.348403576373675
MrBeast,YOUTUBE REWIND: 2020,2021-01-01 21:00:03+00:00,73377546,5022200,273162,91136,55.10665379213483,0.018146628967384813,7.340798777871367
MrBeast,I Bought Everything In 5 Stores,2021-01-09 21:01:25+00:00,210573882,5749656,190926,46820,122.80341734301581,0.008143095865213501,2.843373519608666
MrBeast,"I Ate $100,000 Golden Ice Cream",2021-01-22 21:00:03+00:00,302521790,6147498,172266,90890,67.63668170315766,0.014784876709191284,2.1190718195869462
MrBeast,"I Donated $300,000 To People In Need",2021-02-13 21:00:01+00:00,57253848,3025049,143072,23072,131.11342753120667,0.00762698389348404,5.573761609874675
MrBeast,I Sold My House For $1,2021-03-06 21:00:02+00:00,186066988,4068510,116397,47180,86.2337855023315,0.011596382951006633,2.2744964302856348
MrBeast,"Offering People $100,000 To Quit Their Job",2021-03-13 21:00:02+00:00,169247634,3541225,111382,53950,65.63901760889712,0.015234841050766331,2.190019979836173
MrBeast,I Spent 50 Hours Buried Alive,2021-03-27 20:00:04+00:00,339206371,8336505,242386,155748,53.52559904461052,0.018682649383644584,2.575022094735361
MrBeast,"I Bought The World's Largest Mystery Box! ($500,000)",2021-04-03 20:00:01+00:00,298018102,5536683,173962,85818,64.51656995036006,0.015499894070149943,1.9450036628983025
MrBeast,"Would You Sit In Snakes For $10,000?",2021-04-10 21:00:07+00:00,390755880,5761481,139710,93096,61.88752470568016,0.01615834539765036,1.5340234931333598
MrBeast,"Extreme $100,000 Game of Tag!",2021-04-17 20:00:00+00:00,270019567,4007965,116269,45434,88.21510322665846,0.011335927334694788,1.5442095720418663
MrBeast,I Got Hunted By A Real Bounty Hunter,2021-04-24 20:00:00+00:00,236710757,4366014,119909,57254,76.25692528032975,0.013113563080649765,1.9192946943260378
MrBeast,Anything You Can Fit In The Triangle I’ll Pay For,2021-06-01 20:00:02+00:00,266727066,3661873,82155,45350,80.74692392502756,0.012384372696704664,1.4206949661419064
MrBeast,"Hit The Target, Win $300,000",2021-06-12 20:00:01+00:00,219477459,3773776,80188,64837,58.204050156546415,0.017180934957453754,1.7855141105857255
MrBeast,I Survived 50 Hours In A Maximum Security Prison,2021-06-26 20:00:02+00:00,295659735,4455502,98706,82105,54.265903416357105,0.018427777610693474,1.5681245875431769
MrBeast,"Would You Quit School For $100,000?",2021-07-10 20:00:09+00:00,189516182,3701517,82952,55031,67.26239755774019,0.014867147712681043,2.025948369939196
MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24 20:00:59+00:00,263202403,3930546,78699,58368,67.34076891447368,0.014849845288669818,1.5454315589968226
MrBeast,I Got Hunted By The FBI,2021-08-07 23:00:03+00:00,264323495,4859811,94378,70653,68.78421298458665,0.014538219696198063,1.9010198090790225
MrBeast,"Last To Leave Circle Wins $500,000",2021-08-31 20:01:03+00:00,549371454,7853917,130210,114342,68.68794493711847,0.014558595411690753,1.4741335650104601
MrBeast,"Extreme $500,000 Game Of Tag!",2021-09-04 20:00:07+00:00,230482295,4788082,97195,47805,100.15860265662587,0.009984164849307092,2.1403301281775247
